song_id,artist_id,artist_name,album_id,album_name,ContentLanguage,IsExplicit,ReleaseDate,isrc,song_name,label,owner,albumArtist,Genre_,year,month,day,song_age,is_duplicate_of_title
272796908,3645783,zizzy,272796907,ibrahim tatlises,tur,TRUE,1/10/2025,TRA162400822,ibrahim tatlises,onelab,sony,zizzy,hip hop/rap,2025,1,10,0,FALSE
276340203,14492313,tamer hosny and ramy sabry,276340202,فعلا مبيتنسيش,ara,FALSE,1/6/2025,EGA1K2403417,فعلا مبيتنسيش,tamer hosny and ramy sabry,arpu plus,tamer hosny and ramy sabry,pop,2025,1,6,0,FALSE
274340787,586387,marwa nasr,274340786,بالصدفة البحتة,ara,FALSE,1/1/2025,QMFMF2462730,بالصدفة البحتة,vas box-cube,orchard,marwa nasr,world,2025,1,1,0,FALSE
272689428,2425533,ramy gamal,272689427,حياتي الحلوه,ara,FALSE,12/30/2024,EGA1K2403366,حياتي الحلوه,ramy gamal,arpu plus,ramy gamal,pop,2024,12,30,1,FALSE
274830452,2425529,ramy sabry,274830449,qatar concert 2024,eng,FALSE,12/29/2024,EGA1K2403421,3la bali qatar 2024,ramy sabry,arpu plus,ramy sabry,pop,2024,12,29,1,FALSE
274385185,3720896,mohamed ramadan,274385184,ana elbalad,ara,FALSE,12/27/2024,EANDEG20242712,ana elbalad,etisalat egypt,etisalat egypt,mohamed ramadan,pop,2024,12,27,1,FALSE
273703536,3851957,batistuta,273703535,abdelmalek zarzour,ara,FALSE,12/26/2024,EGWKS2469471,abdelmalek zarzour,wks ltd,wks ltd,batistuta,genre not found,2024,12,26,1,FALSE
274171142,50692,muslim,274171141,ba2a3 wa aa2oom,eng,FALSE,12/26/2024,LBA082360153,ba2a3 wa aa2oom,muslim,arpu plus,muslim,egyptian pop,2024,12,26,1,FALSE
273645545,8028305,aly fathalla,273645544,tayer ya hawa (cover),eng,FALSE,12/23/2024,EGA010564690,tayer ya hawa (cover),global,mazzika,aly fathalla,classical,2024,12,23,1,FALSE
273405569,938216,asala nasri,273405568,single,eng,FALSE,12/23/2024,LBA082400131,syria janna,asala nasri,arpu plus,asala nasri,"dabke, lebanese pop, khaliji",2024,12,23,1,FALSE
273447700,310117,tommy gun,273447698,el rwaya,eng,FALSE,12/23/2024,EGA010564672,emshy,m —— town records,mazzika,tommy gun,pop,2024,12,23,1,FALSE
273342416,2445776,houda bondok,273342415,المشاغبين,ara,FALSE,12/22/2024,QMFMF2452281,المشاغبين,sharqi production 2024,orchard,houda bondok,world,2024,12,22,1,FALSE
263447851,3382479,felax,263447850,luminary,ara,FALSE,12/20/2024,QMDA62494643,luminary,wgc studio,orchard,felax,r&b/soul,2024,12,20,1,FALSE
271220961,5459316,ali loka,271220959,msh yomen,ara,FALSE,12/19/2024,AEA182400144,msh yomen,sony music entertainment,sony,ali loka,"mena, pop, world",2024,12,19,1,FALSE
272866237,745381,tamer ashour,272866236,yaah,eng,FALSE,12/19/2024,EGA072400301,yaah,the basement records,mazzika,tamer ashour,pop,2024,12,19,1,FALSE
272636705,4096363,reda el bahrawy,272636704,el shoghlna khadet hawa,eng,FALSE,12/18/2024,EGA010564612,el shoghlna khadet hawa,global,mazzika,reda el bahrawy,pop,2024,12,18,1,FALSE
272485300,4735914,dj totti,272485299,saat psycheb,eng,FALSE,12/17/2024,EGA010564598,saat psycheb,global,mazzika,dj totti,pop,2024,12,17,1,FALSE
271303214,19883,don omar,271303209,latin replay 2024,spa,FALSE,12/16/2024,USUM71020778,danza kuduro [feat. lucenzo],ume - global clearing house,universal,various artists,"latin, south america",2024,12,16,1,FALSE
271031281,162069,stromae,271031238,best of party,fra,FALSE,12/13/2024,BET671300160,papaoutai,ume - global clearing house,universal,various artists,pop,2024,12,13,1,FALSE
271031254,19883,don omar,271031238,best of party,spa,FALSE,12/13/2024,USUM71020778,danza kuduro [feat. lucenzo],ume - global clearing house,universal,various artists,pop,2024,12,13,1,TRUE
270976076,51544,nelly furtado,270976052,conciertos imperdibles y canciones en vivo,eng,FALSE,12/13/2024,USUM70758389,promiscuous (loose:the concert live),ume - global clearing house,universal,various artists,pop,2024,12,13,1,FALSE
271661544,5857533,abo el anwar,271661542,sa7eb el sa3ada,eng,FALSE,12/13/2024,EGA010564500,el 3alam tel3 wehsh (3ebs),global,mazzika,abo el anwar,pop,2024,12,13,1,FALSE
271661547,5857533,abo el anwar,271661542,sa7eb el sa3ada,eng,FALSE,12/13/2024,EGA010564505,ma3 haly,global,mazzika,abo el anwar,pop,2024,12,13,1,FALSE
271031246,1044,snoop dogg,271031238,best of party,eng,TRUE,12/13/2024,USMC10400640,drop it like it's hot [feat. pharrell williams],ume - global clearing house,universal,various artists,pop,2024,12,13,1,FALSE
271029826,19883,don omar,271029820,silvester party,spa,FALSE,12/13/2024,USUM71020778,danza kuduro [feat. lucenzo],ume - global clearing house,universal,various artists,pop,2024,12,13,1,TRUE
271031242,1475,the black eyed peas,271031238,best of party,eng,TRUE,12/13/2024,USIR10500407,pump it,ume - global clearing house,universal,various artists,pop,2024,12,13,1,FALSE
271067506,3381224,jvke,271067505,worlds collide (inspired by arcane league of legends),eng,FALSE,12/13/2024,US38Y2434396,worlds collide (inspired by arcane league of legends),plush records,warner,jvke,pop,2024,12,13,1,FALSE
271031262,16056,daddy yankee,271031238,best of party,spa,FALSE,12/13/2024,US2BU1900125,con calma [feat. snow],ume - global clearing house,universal,various artists,pop,2024,12,13,1,FALSE
271748380,3933786,shahinaz,271748379,alemny el shakwa,ara,FALSE,12/13/2024,EGA252417168,alemny el shakwa,takwene,takwene,shahinaz,pop,2024,12,13,1,FALSE
272079929,2450424,karim mohsen,272079928,بدون مقدماتك,ara,FALSE,12/12/2024,EGA1K2403313,بدون مقدماتك,karim mohsen,arpu plus,karim mohsen,pop,2024,12,12,1,FALSE
272694787,1323159,bahaa sultan,272694786,hob hayaty,ara,FALSE,12/12/2024,AEA182400145,hob hayaty [feat. menna shalaby],sony music entertainment,sony,bahaa sultan,genre not found,2024,12,12,1,FALSE
269918351,13807050,"ishaan nigam, kavyakriti",269918350,wrong number reboot (music from the original tv series),hin,FALSE,12/12/2024,QMFME2440282,main hoon zinda,"ishaan nigam, brite roy",orchard,"ishaan nigam, brite roy",pop,2024,12,12,1,FALSE
270877202,50185,morgan,270877199,red bull records presents: emotional gangster (live),eng,FALSE,12/11/2024,USP6L2402909,mercy [live at red bull studios],red bull records,orchard,morgan,pop,2024,12,11,1,FALSE
271033297,13922274,saudi 34,271033296,yalla yalla - welcome to saudi 34,ara,FALSE,12/11/2024,AEA182400146,yalla yalla - welcome to saudi 34,sony music entertainment,sony,saudi 34,"mena, pop, world",2024,12,11,1,FALSE
270703386,13890236,"hala, omar gangster",270703385,hena wala henak,ara,FALSE,12/11/2024,LBA0Y2400087,hena wala henak,warner music middle east,warner,"hala, omar gangster",hip hop/rap,2024,12,11,1,FALSE
261969381,1175089,veer,261969380,lofi trees,ara,FALSE,12/11/2024,QMDA62490687,lofi trees,ataraxia music,orchard,veer,hip hop/rap,2024,12,11,1,FALSE
272484892,180931,elissa,272484891,hobbak metl beirut,eng,FALSE,12/8/2024,LBA082401057,hobbak metl beirut,elissa,arpu plus,elissa,lebanese pop,2024,12,8,1,FALSE
271012115,3720896,mohamed ramadan,271012114,joanna - taurus,ara,FALSE,12/6/2024,EANDEG20240612,joanna - taurus,etisalat egypt,etisalat egypt,mohamed ramadan,pop,2024,12,6,1,FALSE
270341855,9717902,fares sokar - فارس سكر,270341854,الحب الحب سنيوريتا,ara,FALSE,12/5/2024,EGA010564441,الحب الحب سنيوريتا,global,mazzika,fares sokar - فارس سكر,pop,2024,12,5,1,FALSE
269641449,162295,nicki minaj,269641427,top trending romania - vara 2022,eng,TRUE,12/5/2024,USUM72215262,super freaky girl,ume - global clearing house,universal,various artists,pop,2024,12,5,1,FALSE
269383869,2042630,zad,269383868,w matb3dnesh,ara,FALSE,12/5/2024,AEA182400132,w matb3dnesh,sony music entertainment,sony,zad,"alternative, mena, pop, world",2024,12,5,1,FALSE
270146510,2700,ahmed saad,270146509,gary el bahs,eng,FALSE,12/4/2024,EGA010562932,gary el bahs,global,mazzika,ahmed saad,pop,2024,12,4,1,FALSE
270146512,3975568,hassan shakosh,270146511,اللى خانو فى عينى ماتو,ara,FALSE,12/4/2024,EGA010564455,اللى خانو فى عينى ماتو,global,mazzika,hassan shakosh,pop,2024,12,4,1,FALSE
269473298,51006,nancy ajram,269473280,soirée orientale,ara,FALSE,12/4/2024,AEAB20200413,akhasmak ah,ume - global clearing house,universal,various artists,world,2024,12,4,1,FALSE
269864640,245381,shadia,269864633,"songs of the golden era,vol. 1",ara,FALSE,12/3/2024,QMFME2456918,ashky lemeen hammy,edition lasilki music,orchard,shadia,world,2024,12,3,1,FALSE
269856946,245381,shadia,269856945,"songs of the golden era,vol. 2",ara,FALSE,12/3/2024,QMFME2456940,hadi ya donya,edition lasilki music,orchard,shadia,world,2024,12,3,1,FALSE
269997460,2614624,الشيخ محمود علي البنا,269997451,المصحف المرتل,ara,FALSE,12/2/2024,QMFME2458556,سورة التوبة,injaz digital,orchard,الشيخ محمود علي البنا,world,2024,12,2,1,FALSE
269438651,26626,george wassouf,269438643,georges wassouf classics part 2,ara,FALSE,12/2/2024,AEA040900750,el lalah eid,ume - global clearing house,universal,george wassouf,iraqi music,2024,12,2,1,FALSE
272079927,2425533,ramy gamal,272079926,مش لاقيكي,ara,FALSE,12/2/2024,EGA1K2403275,ولا بفتكرك ,ramy gamal,arpu plus,ramy gamal,pop,2024,12,2,1,FALSE
270342167,4021917,محمد الجمل,270342166,beta3 maslahto,ara,FALSE,12/1/2024,EGA252416746,beta3 maslahto,takwene,takwene,محمد الجمل,genre not found,2024,12,1,1,FALSE
269402133,1475,the black eyed peas,269402111,ultimate party classics dance,eng,FALSE,11/30/2024,USUM71026190,the time (dirty bit),ume - global clearing house,universal,various artists,dance,2024,11,30,1,FALSE
269386467,13733428,"marwan pablo, abyusif",269386462,7ob&kashat,ara,FALSE,11/29/2024,QMFME2452073,karma,quality clique,orchard,"marwan pablo, abyusif",hip hop/rap,2024,11,29,1,FALSE
268980977,658220,ionut cercel,268980965,"de?teapta-te, pahare!",ron,FALSE,11/29/2024,ROCMA2413449,made in romania [nitro fun remix],cat music,orchard,various artists,pop,2024,11,29,1,FALSE
269386465,13733428,"marwan pablo, abyusif",269386462,7ob&kashat,ara,FALSE,11/29/2024,QMFME2452069,mtmshish,quality clique,orchard,"marwan pablo, abyusif",hip hop/rap,2024,11,29,1,FALSE
269386463,13733428,"marwan pablo, abyusif",269386462,7ob&kashat,ara,FALSE,11/29/2024,QMFME2452060,diva,quality clique,orchard,"marwan pablo, abyusif",hip hop/rap,2024,11,29,1,FALSE
269386466,13733428,"marwan pablo, abyusif",269386462,7ob&kashat,ara,TRUE,11/29/2024,QMFME2452071,tutu,quality clique,orchard,"marwan pablo, abyusif",hip hop/rap,2024,11,29,1,FALSE
269386464,13733428,"marwan pablo, abyusif",269386462,7ob&kashat,ara,FALSE,11/29/2024,QMFME2452066,smckdat,quality clique,orchard,"marwan pablo, abyusif",hip hop/rap,2024,11,29,1,FALSE
269271767,2338264,mohamed roshdy,269271766,roshdy’s hidden gems,ara,FALSE,11/28/2024,QMFME2444131,el oyoun el kadabeen,edition lasilki music,orchard,mohamed roshdy,world,2024,11,28,1,FALSE
268385719,11266194,دياب,268385718,حلال حلال,ara,FALSE,11/28/2024,QMFME2414349,حلال حلال,sharqi production 2024,orchard,دياب,world,2024,11,28,1,FALSE
272233096,1323159,bahaa sultan,272233086,ka'nek mosaken,eng,FALSE,11/27/2024,LBA082400987,hn alaya,bahaa sultan,arpu plus,bahaa sultan,pop,2024,11,27,1,FALSE
272233097,1323159,bahaa sultan,272233086,ka'nek mosaken,eng,FALSE,11/27/2024,LBA082400988,enta tayeb,bahaa sultan,arpu plus,bahaa sultan,pop,2024,11,27,1,FALSE
272233091,1323159,bahaa sultan,272233086,ka'nek mosaken,eng,FALSE,11/27/2024,LBA082400986,ka'nek mosaken,bahaa sultan,arpu plus,bahaa sultan,pop,2024,11,27,1,FALSE
269176443,8199797,shikago,269176432,3awdat el fa2dan,eng,FALSE,11/27/2024,EGA010564286,shika nova,m-town records,mazzika,shikago,pop,2024,11,27,1,FALSE
269176435,8199797,shikago,269176432,3awdat el fa2dan,eng,FALSE,11/27/2024,EGA010564284,shika mazzika,m-town records,mazzika,shikago,pop,2024,11,27,1,FALSE
268543999,51006,nancy ajram,268543989,nancy ajram classic hits,ara,FALSE,11/27/2024,AEAB20400167,sana wara sana,ume - global clearing house,universal,nancy ajram,"lebanese pop, maghreb pop",2024,11,27,1,FALSE
268544003,51006,nancy ajram,268543989,nancy ajram classic hits,ara,FALSE,11/27/2024,AEAB20400166,taala ya,ume - global clearing house,universal,nancy ajram,"lebanese pop, maghreb pop",2024,11,27,1,FALSE
268544008,51006,nancy ajram,268543989,nancy ajram classic hits,ara,FALSE,11/27/2024,AEAB20200421,ashkaraballi,ume - global clearing house,universal,nancy ajram,"lebanese pop, egyptian pop",2024,11,27,1,FALSE
268544001,51006,nancy ajram,268543989,nancy ajram classic hits,ara,FALSE,11/27/2024,AEAB20400171,hobbak liya,ume - global clearing house,universal,nancy ajram,"lebanese pop, maghreb pop",2024,11,27,1,FALSE
268543995,51006,nancy ajram,268543989,nancy ajram classic hits,ara,FALSE,11/27/2024,AEAB20400168,inta eyh,ume - global clearing house,universal,nancy ajram,"lebanese pop, maghreb pop",2024,11,27,1,FALSE
268583354,184468,ed sheeran,268583353,under the tree (from “that christmas”),eng,FALSE,11/26/2024,US38Y2426830,under the tree (from “that christmas”),gingerbread man records,warner,ed sheeran,holiday,2024,11,26,1,FALSE
269111525,2425529,ramy sabry,269111524,كداب (لايف),ara,FALSE,11/23/2024,EGA1K2403263,كداب (لايف),ramy sabry,arpu plus,ramy sabry,pop,2024,11,23,1,FALSE
268533098,4597914,perrie,268533097,dawama,eng,FALSE,11/23/2024,EGA010564151,dawama,global,mazzika,perrie,pop,2024,11,23,1,FALSE
269411849,244916,melhem barakat,269411844,habibi enta,ara,FALSE,11/22/2024,QMFME2421342,habibi enta,hollywood music center,orchard,melhem barakat,world,2024,11,22,1,FALSE
268221553,16056,daddy yankee,268221538,bellaqueando ando,eng,TRUE,11/22/2024,USUG12201725,el abusador del abusador,ume - global clearing house,universal,various artists,reggae,2024,11,22,1,FALSE
269411860,244916,melhem barakat,269411844,habibi enta,ara,FALSE,11/22/2024,QMFME2421345,meejana wa aataba / ahlan wa sahlan / ya ein soubbe dameh,hollywood music center,orchard,melhem barakat,world,2024,11,22,1,FALSE
268222001,16056,daddy yankee,268221976,descubriendo reggaeton y perreo moderno,eng,TRUE,11/22/2024,USUG12201725,el abusador del abusador,ume - global clearing house,universal,various artists,reggae,2024,11,22,1,TRUE
268228565,162295,nicki minaj,268228523,regenbogenparade 2024,eng,TRUE,11/22/2024,USUM72215262,super freaky girl,ume - global clearing house,universal,various artists,pop,2024,11,22,1,TRUE
268221980,16056,daddy yankee,268221976,descubriendo reggaeton y perreo moderno,eng,TRUE,11/22/2024,USUG12201722,bloke,ume - global clearing house,universal,various artists,reggae,2024,11,22,1,FALSE
268947281,4165235,ahmed sheba,268947273,tero yala tero,eng,FALSE,11/22/2024,EGA072400286,tero yala tero,the basement records,mazzika,ahmed sheba,pop,2024,11,22,1,FALSE
268530498,1010,queen,268530487,festa de halloween br,eng,FALSE,11/20/2024,GBUM71029614,good old-fashioned lover boy (remastered 2011),ume - global clearing house,universal,various artists,"glam rock, rock",2024,11,20,1,FALSE
268187597,5857533,abo el anwar,268187595,ana negm w labes sheek,eng,FALSE,11/20/2024,EGA010564149,ana negm w labes sheek,global,mazzika,abo el anwar,"arabic hip hop, egyptian rap",2024,11,20,1,FALSE
268532543,162295,nicki minaj,268532537,my hot girl revenge era by digster pop,eng,TRUE,11/20/2024,USUM72215262,super freaky girl,ume - global clearing house,universal,various artists,pop,2024,11,20,1,TRUE
267974298,7230476,pousi,267974297,oqbalko,ara,FALSE,11/19/2024,AEA182400130,oqbalko,sony music entertainment,sony,pousi,genre not found,2024,11,19,1,FALSE
267905831,263561,aziz maraka,267905830,ma tegy sekka,eng,FALSE,11/18/2024,EGA010563245,ma tegy sekka,global,mazzika,aziz maraka,egyptian pop,2024,11,18,1,FALSE
267775835,8851877,sharnouby,267775834,haflet 9,eng,FALSE,11/17/2024,EGA010564103,haflet 9,global,mazzika,sharnouby,pop,2024,11,17,1,FALSE
267671200,53068,nour,267671199,meen ysadak,eng,FALSE,11/16/2024,EGA010564150,meen ysadak,global,mazzika,nour,pop,2024,11,16,1,FALSE
267270723,11006774,"hugel, topic, arash",267270721,i adore you,eng,FALSE,11/15/2024,DECE72401347,i adore you [feat. daecolm],virgin,universal,"hugel, j balvin, ellie goulding",dance/electronic,2024,11,15,1,FALSE
268179614,19883,don omar,268179607,made in puerto rico,spa,FALSE,11/15/2024,USUM71023498,hooka [feat. plan b],ume - global clearing house,universal,various artists,"latin, south america",2024,11,15,1,FALSE
268179639,19883,don omar,268179607,made in puerto rico,spa,FALSE,11/15/2024,USUM71020778,danza kuduro [feat. lucenzo],ume - global clearing house,universal,various artists,"latin, south america",2024,11,15,1,TRUE
268179609,2519415,"luis fonsi, daddy yankee",268179607,made in puerto rico,spa,FALSE,11/15/2024,USUM71607007,despacito,ume - global clearing house,universal,various artists,"latin, south america",2024,11,15,1,FALSE
268602450,2425533,ramy gamal,268602449,نومي مخاصمني,ara,FALSE,11/15/2024,EGA1K2403227,نومي مخاصمني,ramy gamal,arpu plus,ramy gamal,genre not found,2024,11,15,1,FALSE
266909832,2298610,tarek el sheikh,266909831,يا بخت,ara,FALSE,11/14/2024,QMDA72477201,يا بخت,sharqi production 2024,orchard,tarek el sheikh,world,2024,11,14,1,FALSE
266526590,184423,don,266526559,not like you (volume 2: gotta love yourself: midsummer madness celebrates itself),eng,FALSE,11/14/2024,BXS6E1700032,slip inside this house,midsummer madness [dist. tratore],orchard,vários artistas,rock,2024,11,14,1,FALSE
267161839,4336518,nouran abutaleb,267161838,kan leek ma3aya,eng,FALSE,11/13/2024,EGA010564172,kan leek ma3aya,global,mazzika,nouran abutaleb,pop,2024,11,13,1,FALSE
267186367,4335858,اسلام كابونجا,267186366,ayez akhasam ma3a grobat,ara,FALSE,11/13/2024,EGA252415805,ayez akhasam ma3a grobat,takwene,takwene,اسلام كابونجا,genre not found,2024,11,13,1,FALSE
267108530,9986841,3amo klay - عمو كلاي,267108529,مسا وتماسي,ara,FALSE,11/12/2024,EGA252415803,مسا وتماسي,takwene,takwene,3amo klay - عمو كلاي,hip hop/rap,2024,11,12,1,FALSE
266520759,2450424,karim mohsen,266520758,وانت غايب,ara,FALSE,11/11/2024,EGA1K2403198,وانت غايب,karim mohsen,arpu plus,karim mohsen,pop,2024,11,11,1,FALSE
266087549,13385963,"chris grey, g-eazy, ari abdul",266087544,let the world burn (with g-eazy & ari abdul) [remix],eng,TRUE,11/8/2024,QZJ842403642,let the world burn (with g-eazy & ari abdul) [remix] [sped up],chris grey/rebellion records/10k projects,warner,"chris grey, g-eazy, ari abdul","contemporary, r&b/soul",2024,11,8,1,FALSE
267162028,3966988,mai farouk,267162025,mahragan elghina belfosha el leila el oula 2024,eng,FALSE,11/8/2024,EGA010564161,qareat al fengan men mahragan elghina belfosha el leila el oula 2024,global,mazzika,mai farouk,classical,2024,11,8,1,FALSE
266777997,19883,don omar,266777943,"trouwfeest | bruiloft | là-bas, au connemara",spa,FALSE,11/8/2024,USUM71020778,danza kuduro [feat. lucenzo],ume - global clearing house,universal,various artists,latin urbano,2024,11,8,1,TRUE
266780062,3890727,"sean paul, david guetta",266780034,2018 best of by udiscover,eng,FALSE,11/8/2024,GBUM71800437,mad love [feat. becky g],ume - global clearing house,universal,various artists,pop,2024,11,8,1,FALSE
266776713,22025,ellie goulding,266776670,2016 best of by udiscover,eng,FALSE,11/8/2024,GBUM71505456,on my mind,ume - global clearing house,universal,various artists,pop,2024,11,8,1,FALSE
266790405,19883,don omar,266790397,máquina del tiempo dosmilera,spa,FALSE,11/8/2024,USUM70603095,conteo [feat. juelz santana],ume - global clearing house,universal,various artists,pop,2024,11,8,1,FALSE
267162027,3966988,mai farouk,267162025,mahragan elghina belfosha el leila el oula 2024,eng,FALSE,11/8/2024,EGA010564167,robaaeyat el khayyam men mahragan elghina belfosha el leila el oula 2024,global,mazzika,mai farouk,classical,2024,11,8,1,FALSE
266790417,16056,daddy yankee,266790397,máquina del tiempo dosmilera,spa,FALSE,11/8/2024,USUM70505057,paleta,ume - global clearing house,universal,various artists,pop,2024,11,8,1,FALSE
266790403,16056,daddy yankee,266790397,máquina del tiempo dosmilera,eng,FALSE,11/8/2024,USDJ20400782,"oye mi canto (radio edit) [feat. nina sky, gem star, big mato]",ume - global clearing house,universal,various artists,pop,2024,11,8,1,FALSE
266087548,13385963,"chris grey, g-eazy, ari abdul",266087544,let the world burn (with g-eazy & ari abdul) [remix],eng,TRUE,11/8/2024,QZJ842403640,let the world burn (with g-eazy & ari abdul) [remix],chris grey/rebellion records/10k projects,warner,"chris grey, g-eazy, ari abdul","contemporary, r&b/soul",2024,11,8,1,FALSE
265635064,6988996,عمر الكروان,265635063,دنيا الجراح,ara,FALSE,11/7/2024,QMDA72443936,دنيا الجراح,sharqi production 2024,orchard,عمر الكروان,world,2024,11,7,1,FALSE
266520527,2587769,ahmed amer,266520526,لو غيران مننا,ara,FALSE,11/7/2024,EGA1K2403183,لو غيران مننا,ahmed amer,arpu plus,ahmed amer,pop,2024,11,7,1,FALSE
266104048,734101,daddy,266104047,prarthana,sin,FALSE,11/5/2024,USA561225455,prarthana,maharaja entertainments (pvt) ltd,orchard,daddy,world,2024,11,5,1,FALSE
265634236,2445776,houda bondok,265634235,الرادار,ara,FALSE,11/3/2024,QMDA72444054,الرادار,sharqi production 2024,orchard,houda bondok,world,2024,11,3,1,FALSE
270646787,12147652,حسام المعصبي,270646786,سورة الفاتحة والزلزلة,ara,FALSE,11/3/2024,ING212403016,سورة الفاتحة والزلزلة,record station,takwene,حسام المعصبي,genre not found,2024,11,3,1,FALSE
265795971,8492126,"zerb, sofiya nzau",265795950,afro house,swa,FALSE,11/1/2024,NLRD52339318,mwaki,ume - global clearing house,universal,various artists,"african, afrobeat, dance",2024,11,1,1,FALSE
265833997,2258869,bishop briggs,265833956,villain era by the circle sessions,eng,FALSE,11/1/2024,TCACL1648391,river,ume - global clearing house,universal,various artists,alternative,2024,11,1,1,FALSE
265164917,2425533,ramy gamal,265164916,وجوده تعبني,ara,FALSE,10/31/2024,EGA1K2403137,وجوده تعبني,ramy gamal,arpu plus,ramy gamal,pop,2024,10,31,1,FALSE
264630621,9403187,altaier,264630620,و أسرح,ara,TRUE,10/31/2024,QMDA72418997,و أسرح,gum gun records,orchard,altaier,hip hop/rap,2024,10,31,1,FALSE
265852611,13313935,"the weeknd, anitta",265852609,são paulo,eng,FALSE,10/31/2024,USUG12405459,são paulo,xo / republic records,universal,"the weeknd, anitta","funk carioca, r&b/soul",2024,10,31,1,FALSE
265848972,13313935,"the weeknd, anitta",265848971,são paulo,eng,TRUE,10/31/2024,USUG12405846,são paulo,xo / republic records,universal,"the weeknd, anitta","funk carioca, r&b/soul",2024,10,31,1,TRUE
265219837,11529454,"lady gaga, bruno mars",265219836,die with a smile (main + instrumental),eng,FALSE,10/30/2024,USUM72409273,die with a smile,interscope,universal,"lady gaga, bruno mars",pop,2024,10,30,1,FALSE
265703948,1475,the black eyed peas,265703940,halloween dancefloor hits 2024: shake your boo-ty,eng,TRUE,10/29/2024,USIR10500407,pump it,ume - global clearing house,universal,various artists,pop,2024,10,29,1,TRUE
264793637,4603463,g. oka,264793636,tawwel ya leely,ara,FALSE,10/28/2024,EGWKS2425881,tawwel ya lely,wks ltd,wks ltd,g. oka,pop,2024,10,28,1,FALSE
264890679,7517810,mariam abou hagar,264890678,dah elsukkar,eng,FALSE,10/28/2024,EGA010563723,dah elsukkar,global,mazzika,mariam abou hagar,pop,2024,10,28,1,FALSE
264890677,18364,diab,264890676,mawqef,eng,FALSE,10/28/2024,EGA010563596,mawqef,global,mazzika,diab,pop,2024,10,28,1,FALSE
264785382,4335858,اسلام كابونجا,264785381,ala meen gayen tshpo sakaaken,ara,FALSE,10/28/2024,EGA252415246,ala meen gayen tshpo sakaaken,takwene,takwene,اسلام كابونجا,"mahraganat, egyptian pop",2024,10,28,1,FALSE
265403346,2298610,tarek el sheikh,265403345,عرفت انا مين,ara,FALSE,10/26/2024,EGA1K2403143,عرفت انا مين,tarek el sheikh,arpu plus,tarek el sheikh,pop,2024,10,26,1,FALSE
264765438,19883,don omar,264765437,perreo dosmilero,spa,FALSE,10/25/2024,USUM70621262,"no se de ella ""my space""",ume - global clearing house,universal,various artists,reggae,2024,10,25,1,FALSE
264629168,13452770,disco misr(ft.tul8te),264629167,fe eineh,eng,FALSE,10/25/2024,EGA010563452,fe eineh,global,mazzika,disco misr(ft.tul8te),pop,2024,10,25,1,FALSE
264765460,19883,don omar,264765437,perreo dosmilero,spa,FALSE,10/25/2024,USUM70602220,angelito,ume - global clearing house,universal,various artists,reggae,2024,10,25,1,FALSE
265359534,1449744,halsey,265359529,the great impersonator,eng,TRUE,10/25/2024,USSM12405391,panic attack,columbia,sony,halsey,alternative,2024,10,25,1,FALSE
263358097,3381224,jvke,263358096,next to you,eng,FALSE,10/25/2024,QMDA72409205,next to you,jvke,orchard,jvke,pop,2024,10,25,1,FALSE
264236003,8918062,damiano david,264236002,born with a broken heart,eng,FALSE,10/25/2024,ITB002401158,born with a broken heart,sony music italy / arista records,sony,damiano david,pop,2024,10,25,1,FALSE
265056748,184468,ed sheeran,265056743,duets (30th anniversary),eng,FALSE,10/25/2024,GBAHS1701222,perfect symphony,decca (umo) (classics),universal,andrea bocelli,pop,2024,10,25,1,FALSE
265056755,2093840,dua lipa,265056743,duets (30th anniversary),eng,FALSE,10/25/2024,ITZ041800028,if only [feat. dua lipa],decca (umo) (classics),universal,andrea bocelli,pop,2024,10,25,1,FALSE
264892554,16056,daddy yankee,264892526,hay que respetar a los mayores versión reggaeton,spa,FALSE,10/25/2024,USNPD1200078,miss show,ume - global clearing house,universal,various artists,reggaeton,2024,10,25,1,FALSE
264765467,16056,daddy yankee,264765437,perreo dosmilero,spa,TRUE,10/25/2024,USNPD1200083,"llegamos a la disco [feat. de la ghetto, ñengo flow, arcángel, farruko, baby rasta y gringo, kyza, kendo]",ume - global clearing house,universal,various artists,reggae,2024,10,25,1,FALSE
274809399,6195740,youssif elashry,273380096,akher ma tabka mn ahzany,ara,FALSE,10/24/2024,QZ4UU2402450,ante helwa kda ezay,etisalat egypt,etisalat egypt,youssif elashry,pop,2024,10,24,1,FALSE
264173543,1539661,saad lamjarred,264173542,sagfa,ara,FALSE,10/24/2024,AEA182400126,sagfa,sony music entertainment,sony,saad lamjarred,"mena, pop, world",2024,10,24,1,FALSE
264050345,1323159,bahaa sultan,264050344,ana mn gherak,ara,FALSE,10/24/2024,AEA182400128,ana mn gherak,sony music entertainment,sony,bahaa sultan,"mena, pop, world",2024,10,24,1,FALSE
273380097,6195740,youssif elashry,273380096,akher ma tabka mn ahzany,ara,FALSE,10/24/2024,QZ4UU2402445,etnsena,etisalat egypt,etisalat egypt,youssif elashry,pop,2024,10,24,1,FALSE
274809395,6195740,youssif elashry,273380096,akher ma tabka mn ahzany,ara,FALSE,10/24/2024,QZ4UU2402446,mofta7 el 7ayah,etisalat egypt,etisalat egypt,youssif elashry,pop,2024,10,24,1,FALSE
